site,dummy,distRoad,occ,temp,precp,barren,crop,decBroad,mixed,evBroad,herb,shrub,elev,tpi,X,Y,species,resolution
3196,0,104.3730087,0,4.763473034,483.5484009,3.51958847,1.938828707,3.701874971,13.36787415,1.699163437,45.41543198,11.14473438,247.3829041,-0.60234952,-925.7395576,-2434.989323,RufousLeggedOwl,15
3197,0,90.13968658,0,4.764081478,436.7190552,1.427057028,5.727834702,10.769806862,7.438027859,11.29845333,45.38365936,4.956744194,227.3058624,-0.708403885,-910.7395576,-2434.989323,RufousLeggedOwl,15
3198,0,80.90410614,0,4.568288803,411.7110596,3.662609577,7.73174715,8.644542694,6.934775352,7.843197346,48.70802307,5.063587189,260.4803772,-1.617606878,-895.7395576,-2434.989323,RufousLeggedOwl,15
3199,0,60.36021423,0,4.846400738,347.3680115,0.897175014,4.485646725,10.152406693,11.75582123,12.37162304,28.16354179,7.86903429,190.5845795,-0.639815211,-880.7395576,-2434.989323,RufousLeggedOwl,15
3200,0,60.36021423,0,4.846400738,347.3680115,0.897175014,4.485646725,10.152406693,11.75582123,12.37162304,28.16354179,7.86903429,190.5845795,-0.639815211,-865.7395576,-2434.989323,RufousLeggedOwl,15
3201,0,52.97245407,0,4.728159428,318.602417,1.426775217,2.233119965,11.479148865,17.83802605,9.081120491,21.0747776,6.235895157,206.7223358,3.27899003,-850.7395576,-2434.989323,RufousLeggedOwl,15
3202,0,51.51051712,0,4.959161758,301.388855,0,3.105308056,11.310299873,23.98765945,7.836732864,17.63600159,2.201539278,155.95401,0.643783867,-835.7395576,-2434.989323,RufousLeggedOwl,15
3203,0,44.38205338,0,4.561608791,279.5725403,0.080993608,3.645076275,8.222969055,18.86446762,19.07553673,22.71310997,9.960232735,255.3907928,-1.844655275,-820.7395576,-2434.989323,RufousLeggedOwl,15
3204,0,44.38205338,0,4.561608791,279.5725403,0.080993608,3.645076275,8.222969055,18.86446762,19.07553673,22.71310997,9.960232735,255.3907928,-1.844655275,-805.7395576,-2434.989323,RufousLeggedOwl,15
3205,0,38.35717392,0,4.655019283,261.8130493,0.247849137,3.932885885,12.217910767,23.3638649,26.18647575,20.3407917,7.44173336,251.9848175,2.77976656,-790.7395576,-2434.989323,RufousLeggedOwl,15
3206,0,42.04907227,0,4.862283707,262.6954956,0.26491189,3.222019196,14.718539238,14.17858219,17.09387589,21.96493149,8.061393738,178.5532837,-2.35894084,-775.7395576,-2434.989323,RufousLeggedOwl,15
3207,0,21.63607979,0,5.304610729,204.977356,0.613556325,0.770540714,4.497860909,14.89088821,15.7808094,11.36859894,7.158900738,130.7546539,-0.131678939,-760.7395576,-2434.989323,RufousLeggedOwl,15
3208,1,21.63607979,0,5.304610729,204.977356,0.613556325,0.770540714,4.497860909,14.89088821,15.7808094,11.36859894,7.158900738,130.7546539,-0.131678939,-745.7395576,-2434.989323,RufousLeggedOwl,15
3209,0,30.19947815,0,4.529132843,195.0493469,0.564035535,2.511003494,13.292714119,8.838506699,25.81387329,36.06690979,11.77189636,322.8122253,2.782093763,-730.7395576,-2434.989323,RufousLeggedOwl,15
3210,0,39.9548111,0,4.420936584,177.3353577,0.564443886,1.969680667,15.239343643,8.844367027,30.98282814,35.49687195,6.386759758,345.7045288,-1.179495811,-715.7395576,-2434.989323,RufousLeggedOwl,15
3211,1,37.08597946,0,4.387915134,159.6290588,0.368865788,3.211830854,23.119680405,4.76984024,32.60343552,31.58195496,3.87021184,355.5757751,-0.511414826,-700.7395576,-2434.989323,RufousLeggedOwl,15
3212,0,25.79398346,0,4.882463932,138.6834717,0.182334259,1.440620303,23.949064255,6.804931164,31.61015892,25.28661537,4.13528204,262.6676636,0.696647823,-685.7395576,-2434.989323,RufousLeggedOwl,15
3213,1,15.68641186,0,4.834093571,136.3512268,0.679047763,0.676063299,18.360109329,8.515467644,20.94452858,17.56464767,8.384069443,275.2965698,-0.712193191,-670.7395576,-2434.989323,RufousLeggedOwl,15
3214,1,5.823795319,0,4.575086594,118.3965302,0.243764773,1.177733541,22.540939331,5.285904408,30.65849495,30.64825058,8.88394928,316.6283569,0.192955613,-655.7395576,-2434.989323,RufousLeggedOwl,15
3215,1,6.377188206,0,5.1028018,107.9095535,1.07092917,1.918983459,9.258654594,1.867129922,28.98451805,46.46175766,9.935857773,212.7527924,-0.226551563,-640.7395576,-2434.989323,RufousLeggedOwl,15
3216,0,7.021953583,0,5.349962234,98.37171936,0.076096728,2.563738585,6.448521137,0.905189216,19.40590286,49.94274521,20.4899807,158.1640778,-0.615617573,-625.7395576,-2434.989323,RufousLeggedOwl,15
3217,0,4.863594532,0,5.173830509,96.09418488,0.354133457,5.717166424,5.230190754,1.125787854,21.79820633,48.90110397,16.45323372,182.9838104,-0.361499608,-610.7395576,-2434.989323,RufousLeggedOwl,15
3218,0,11.52284908,0,5.109471798,97.54341888,0.277513951,6.330595493,4.912581444,0.356551975,13.88276482,52.23065186,21.97958565,184.8556519,0.144064188,-595.7395576,-2434.989323,RufousLeggedOwl,15
3219,0,5.108563423,0,5.268289089,99.13047028,1.50662148,3.163657188,8.789381027,1.661395669,28.96344948,46.89427185,8.778887749,144.59198,0.409745604,-580.7395576,-2434.989323,RufousLeggedOwl,15
3220,1,6.842804432,0,5.202432632,108.3446274,1.968217015,2.417523146,10.923371315,2.707123518,26.12440681,44.26750565,11.26118088,148.3969269,0.325626135,-565.7395576,-2434.989323,RufousLeggedOwl,15
3221,1,7.502774239,0,5.272614002,109.1421127,1.339635134,2.958516598,15.055085182,5.05127573,31.73164749,39.73903656,3.166399002,130.702179,-0.265534043,-550.7395576,-2434.989323,RufousLeggedOwl,15
3222,1,2.937867403,0,5.497844219,118.6460953,1.294678926,2.125526667,10.572011948,2.454038143,23.36113548,48.48113251,10.9447403,79.96762085,0.167783365,-535.7395576,-2434.989323,RufousLeggedOwl,15
3223,0,1.401370764,0,5.44579649,122.3985672,0.978395522,2.297246933,16.787355423,5.036841869,26.23957443,40.54243088,5.321181297,87.59465027,-0.097897269,-520.7395576,-2434.989323,RufousLeggedOwl,15
3224,1,8.568947792,0,5.247396469,136.0571594,1.559911609,2.609780073,12.228004456,3.497126341,30.5260067,42.84917068,5.956161022,108.8737488,-0.347918451,-505.7395576,-2434.989323,RufousLeggedOwl,15
3225,1,2.380827427,0,5.496778488,141.264328,1.461917639,2.618711233,7.807238102,0.801081538,18.44781876,31.56218719,4.560848713,41.39955139,-0.081146561,-490.7395576,-2434.989323,RufousLeggedOwl,15
3226,0,154.4367981,0,5.559688091,692.3666382,4.211075306,0.401074588,3.881476164,8.565320015,0.732487381,20.61616325,4.713713646,64.27450562,0.232321605,-1000.739558,-2449.989323,RufousLeggedOwl,15
3227,0,154.4367981,0,5.559688091,692.3666382,4.211075306,0.401074588,3.881476164,8.565320015,0.732487381,20.61616325,4.713713646,64.27450562,0.232321605,-985.7395576,-2449.989323,RufousLeggedOwl,15
3228,0,134.2142334,0,5.514541149,582.4498291,0.802232027,0.363795131,3.689660311,15.58260918,1.693626285,33.45537186,5.621148586,87.19452667,1.110580206,-970.7395576,-2449.989323,RufousLeggedOwl,15
3229,0,134.2142334,0,5.514541149,582.4498291,0.802232027,0.363795131,3.689660311,15.58260918,1.693626285,33.45537186,5.621148586,87.19452667,1.110580206,-955.7395576,-2449.989323,RufousLeggedOwl,15
3230,0,114.3777695,0,4.194664478,544.5488892,7.57638979,1.390760779,2.462197542,10.40021038,2.657299042,44.33998108,5.85895443,353.4225464,-1.548294663,-940.7395576,-2449.989323,RufousLeggedOwl,15
3231,0,100.6487122,0,5.092876434,458.5796814,0.565359592,4.136673927,4.764888763,13.86288357,6.560309887,26.70466232,5.925035,139.5338135,-0.395320743,-925.7395576,-2449.989323,RufousLeggedOwl,15
3232,0,100.6487122,0,5.092876434,458.5796814,0.565359592,4.136673927,4.764888763,13.86288357,6.560309887,26.70466232,5.925035,139.5338135,-0.395320743,-910.7395576,-2449.989323,RufousLeggedOwl,15
3233,0,89.99959564,0,4.685561657,431.3983765,1.940904737,1.756577492,6.943596363,14.10633087,3.845160007,42.18112946,4.401694298,238.1120453,2.158992767,-895.7395576,-2449.989323,RufousLeggedOwl,15
3234,0,81.19797516,0,4.670099735,401.8709412,1.793190837,1.771169424,7.984368801,17.48092461,3.216130972,39.12382126,8.186527252,219.19664,0.249018013,-880.7395576,-2449.989323,RufousLeggedOwl,15
3235,0,72.76399994,0,4.572253704,376.447937,0.391621172,2.658162594,10.783552170,18.53706551,6.604184151,30.65581131,8.469942093,228.6560059,2.140219212,-865.7395576,-2449.989323,RufousLeggedOwl,15
3236,0,66.299263,0,4.390259743,351.2421265,1.317308187,3.636209726,11.030536652,22.07180023,9.035161972,31.314188,5.095307827,288.3982239,-1.171219826,-850.7395576,-2449.989323,RufousLeggedOwl,15
3237,0,62.60499191,0,4.668008804,331.6135254,0.340718389,3.305502415,8.333314896,22.52612305,13.60738182,23.02105713,4.979321003,207.0088654,-3.222446918,-835.7395576,-2449.989323,RufousLeggedOwl,15
3238,0,61.06658554,0,4.259943962,317.2732239,2.31578517,1.973027706,10.033048630,19.30012703,11.04157162,26.95142746,3.891000748,285.0618591,2.670868874,-820.7395576,-2449.989323,RufousLeggedOwl,15
3239,0,57.48669434,0,4.361127853,301.2904663,1.127520561,2.371383429,7.988353729,18.92185402,9.661200523,27.0570488,9.295090675,281.3945313,-0.163117498,-805.7395576,-2449.989323,RufousLeggedOwl,15
3240,1,49.29312515,0,3.865448952,291.6835632,2.896100283,2.455250978,8.707653999,9.750127792,16.82196236,32.49620056,5.403056145,366.8129578,-0.641171694,-790.7395576,-2449.989323,RufousLeggedOwl,15
3241,0,42.04907227,0,4.862283707,262.6954956,0.26491189,3.222019196,14.718539238,14.17858219,17.09387589,21.96493149,8.061393738,178.5532837,-2.35894084,-775.7395576,-2449.989323,RufousLeggedOwl,15
3242,0,40.93588638,0,5.221036434,237.2974091,0.163147628,1.521536112,6.447816372,13.11361122,14.21033096,10.7562952,5.138163567,115.0544968,-0.141398981,-760.7395576,-2449.989323,RufousLeggedOwl,15
3243,0,21.63607979,0,5.304610729,204.977356,0.613556325,0.770540714,4.497860909,14.89088821,15.7808094,11.36859894,7.158900738,130.7546539,-0.131678939,-745.7395576,-2449.989323,RufousLeggedOwl,15
3244,0,30.19947815,0,4.529132843,195.0493469,0.564035535,2.511003494,13.292714119,8.838506699,25.81387329,36.06690979,11.77189636,322.8122253,2.782093763,-730.7395576,-2449.989323,RufousLeggedOwl,15
3245,0,44.76674652,0,4.131953716,174.8235779,0.351978809,1.620395422,8.710539818,10.46076393,14.74786377,28.60444832,11.58131027,415.0688171,1.787184477,-715.7395576,-2449.989323,RufousLeggedOwl,15
3246,0,44.76674652,0,4.131953716,174.8235779,0.351978809,1.620395422,8.710539818,10.46076393,14.74786377,28.60444832,11.58131027,415.0688171,1.787184477,-700.7395576,-2449.989323,RufousLeggedOwl,15
3247,1,35.35391617,0,3.936612129,157.9825439,1.78431499,2.099467993,13.456974030,12.3993206,19.63069153,33.93585587,8.815040588,434.1633911,1.675441384,-685.7395576,-2449.989323,RufousLeggedOwl,15
3248,0,24.71603966,0,4.023094177,151.7798767,0.631305456,2.847982645,23.784318924,10.50743484,27.09584999,25.78349304,7.678790569,400.0184631,0.006518334,-670.7395576,-2449.989323,RufousLeggedOwl,15
3249,1,16.02134705,0,3.865208387,131.94841,0.690721631,2.398111105,19.500478745,8.746491432,27.06212997,31.54441643,8.696367264,433.1185608,-2.247572422,-655.7395576,-2449.989323,RufousLeggedOwl,15
3250,1,15.7129631,0,4.320666313,113.0804749,0.724999785,3.180245161,20.318305969,7.529516697,28.39714432,28.99784851,7.778014183,350.4361267,-2.116504908,-640.7395576,-2449.989323,RufousLeggedOwl,15
3251,0,15.11911678,0,4.520596981,108.2663269,0.663898647,8.356690407,14.243751526,3.820299387,24.20234871,38.163311,10.20782757,305.8328247,1.242907882,-625.7395576,-2449.989323,RufousLeggedOwl,15
3252,1,16.00226212,0,4.287451744,104.5397644,0.694887877,3.730265141,15.712884903,4.486032486,26.13560486,37.00562668,12.00452995,344.8122559,0.77199924,-610.7395576,-2449.989323,RufousLeggedOwl,15
3253,0,10.73347473,0,4.685127258,106.1592636,0.639581919,4.471529484,10.086373329,2.658289909,19.65591049,45.00522995,17.15007973,256.2883911,-0.726322591,-595.7395576,-2449.989323,RufousLeggedOwl,15
3254,1,3.249414682,0,5.363261223,107.4911118,0.999439776,1.053708792,12.789778709,3.338092089,24.61088562,37.73019409,9.195883751,118.0921631,-0.715154469,-580.7395576,-2449.989323,RufousLeggedOwl,15
3255,0,4.392051697,0,5.218204975,113.7560577,1.169999003,0.558797598,12.721258163,3.845938921,23.27179527,33.77205276,6.954157829,142.5677795,-0.029645337,-565.7395576,-2449.989323,RufousLeggedOwl,15
3256,1,4.642254829,0,5.284775257,117.6955261,1.408299565,1.055841804,9.555328369,2.844528198,27.46203232,45.37330627,10.71034622,118.4754639,-0.450343817,-550.7395576,-2449.989323,RufousLeggedOwl,15
3257,1,3.735370636,0,5.140305996,128.7841339,0.744814873,0.563294291,12.445063591,3.0075984,28.55625534,44.05175781,8.649816513,138.2955017,-0.795822024,-535.7395576,-2449.989323,RufousLeggedOwl,15
3258,0,8.810463905,0,4.894500732,131.9039764,0.34751296,1.496930242,16.713354111,4.365629673,31.01074791,38.43034744,4.788331985,182.0041504,-0.044797156,-520.7395576,-2449.989323,RufousLeggedOwl,15
3259,0,8.568947792,0,5.247396469,136.0571594,1.559911609,2.609780073,12.228004456,3.497126341,30.5260067,42.84917068,5.956161022,108.8737488,-0.347918451,-505.7395576,-2449.989323,RufousLeggedOwl,15
3260,1,2.380827427,0,5.496778488,141.264328,1.461917639,2.618711233,7.807238102,0.801081538,18.44781876,31.56218719,4.560848713,41.39955139,-0.081146561,-490.7395576,-2449.989323,RufousLeggedOwl,15
3261,0,6.463771343,0,5.163729668,152.3126678,1.36431241,1.236520171,16.686887741,6.660275936,23.43578148,31.94820976,10.58306408,93.21055603,0.065581411,-475.7395576,-2449.989323,RufousLeggedOwl,15
3262,0,154.4367981,0,5.559688091,692.3666382,4.211075306,0.401074588,3.881476164,8.565320015,0.732487381,20.61616325,4.713713646,64.27450562,0.232321605,-985.7395576,-2464.989323,RufousLeggedOwl,15
3263,0,134.2142334,0,5.514541149,582.4498291,0.802232027,0.363795131,3.689660311,15.58260918,1.693626285,33.45537186,5.621148586,87.19452667,1.110580206,-970.7395576,-2464.989323,RufousLeggedOwl,15
3264,0,134.2142334,0,5.514541149,582.4498291,0.802232027,0.363795131,3.689660311,15.58260918,1.693626285,33.45537186,5.621148586,87.19452667,1.110580206,-955.7395576,-2464.989323,RufousLeggedOwl,15
3265,0,128.500351,0,5.272573948,512.5811768,2.114629984,0.991749644,2.609503031,13.60589409,4.055783272,28.43255615,5.213131905,117.1052094,-0.053748216,-940.7395576,-2464.989323,RufousLeggedOwl,15
3266,0,128.500351,0,5.272573948,512.5811768,2.114629984,0.991749644,2.609503031,13.60589409,4.055783272,28.43255615,5.213131905,117.1052094,-0.053748216,-925.7395576,-2464.989323,RufousLeggedOwl,15
3267,0,119.81427,0,5.654467106,476.9624634,1.533518791,0,2.455169678,19.51154137,0.012882331,11.89639091,2.865551233,45.35409546,0.044912625,-910.7395576,-2464.989323,RufousLeggedOwl,15
3268,0,116.6031265,0,5.51657486,451.8096619,11.0373497,0,0.570822597,10.89373684,0.364747584,16.43576431,10.92536259,24.6066761,-0.130194843,-895.7395576,-2464.989323,RufousLeggedOwl,15
3269,0,82.2709198,0,5.171915054,381.965271,0.007127324,3.819767475,1.645300508,15.27664661,3.509375095,12.48311424,7.268361568,78.31919861,-0.916143477,-880.7395576,-2464.989323,RufousLeggedOwl,15
3270,0,82.2709198,0,5.171915054,381.965271,0.007127324,3.819767475,1.645300508,15.27664661,3.509375095,12.48311424,7.268361568,78.31919861,-0.916143477,-865.7395576,-2464.989323,RufousLeggedOwl,15
3271,0,80.04715729,0,5.001828671,363.624054,0.135390818,3.294255495,4.560656071,12.24855614,6.88324213,25.99312782,5.194972992,112.4064026,-1.716135263,-850.7395576,-2464.989323,RufousLeggedOwl,15
3272,0,78.83293915,0,4.720339775,349.4147034,1.375188947,4.554112434,6.067653179,13.48664188,14.50897884,32.1611824,6.650689602,196.191452,1.099746346,-835.7395576,-2464.989323,RufousLeggedOwl,15
3273,0,69.55874634,0,4.034304142,326.5258789,1.45081389,0.824748158,5.812458515,13.82976246,3.544557571,29.39715195,5.287416935,303.1177673,-0.027563507,-820.7395576,-2464.989323,RufousLeggedOwl,15
3274,0,69.55874634,0,4.034304142,326.5258789,1.45081389,0.824748158,5.812458515,13.82976246,3.544557571,29.39715195,5.287416935,303.1177673,-0.027563507,-805.7395576,-2464.989323,RufousLeggedOwl,15
3275,0,62.49420166,0,3.903954983,312.0405273,2.457240105,0.356342316,4.392674923,10.48684883,6.956301689,21.80554199,2.376707554,239.5686951,-1.123122573,-790.7395576,-2464.989323,RufousLeggedOwl,15
3276,0,57.90289688,0,4.146312714,292.4318237,1.334361315,1.220523238,8.825798988,15.85709381,6.241461754,34.39189911,7.037696838,312.7634277,1.051673889,-775.7395576,-2464.989323,RufousLeggedOwl,15
3277,0,56.66991806,0,3.773042917,286.1735229,1.67676115,1.830561042,6.663129807,13.89724827,5.981604099,33.2674675,6.39564085,356.9882202,3.301372528,-760.7395576,-2464.989323,RufousLeggedOwl,15
3278,0,73.15746307,0,1.520852685,306.4869995,0.989084303,0.795622468,1.803470135,4.410914421,1.608332753,41.95034409,1.176140666,729.8491211,2.818835735,-745.7395576,-2464.989323,RufousLeggedOwl,15
3279,0,63.57054138,0,4.519824028,210.7330017,2.914298773,1.817062736,4.247251511,10.23042202,6.015810013,26.32691193,10.95284843,249.3465271,0.405461878,-730.7395576,-2464.989323,RufousLeggedOwl,15
3280,1,63.57054138,0,4.519824028,210.7330017,2.914298773,1.817062736,4.247251511,10.23042202,6.015810013,26.32691193,10.95284843,249.3465271,0.405461878,-715.7395576,-2464.989323,RufousLeggedOwl,15
3281,0,56.47200012,0,3.839579821,207.8351746,2.947436094,1.65124774,9.929204941,7.863724232,14.98101807,37.56018066,8.657268524,412.0262451,-0.800217271,-700.7395576,-2464.989323,RufousLeggedOwl,15
3282,0,57.76669312,0,3.596890688,208.864975,1.897951007,0.685950875,8.452258110,11.43587208,6.847034931,33.06902313,5.359992027,407.3311768,-2.321376324,-685.7395576,-2464.989323,RufousLeggedOwl,15
3283,1,31.81842422,0,3.239772558,160.6979675,4.269501209,4.339814186,8.269214630,11.69269657,10.79663277,32.82424927,14.02583313,544.3170776,2.880536556,-670.7395576,-2464.989323,RufousLeggedOwl,15
3284,1,31.81842422,0,3.239772558,160.6979675,4.269501209,4.339814186,8.269214630,11.69269657,10.79663277,32.82424927,14.02583313,544.3170776,2.880536556,-655.7395576,-2464.989323,RufousLeggedOwl,15
3285,1,31.31009293,0,3.587211847,137.1007385,4.511812687,3.549675941,8.527658463,12.64386082,11.63595581,26.44331169,17.85735703,493.6270752,2.347790003,-640.7395576,-2464.989323,RufousLeggedOwl,15
3286,0,28.78498459,0,3.419255018,129.8535919,3.622214317,5.258460045,6.042577267,9.456945419,11.47467899,31.47122955,17.96494102,522.5342407,-0.155281782,-625.7395576,-2464.989323,RufousLeggedOwl,15
3287,0,25.03993607,0,3.320421934,126.6049805,2.603726864,6.442860126,7.250485897,7.923228741,13.43935108,35.07666779,17.73365974,532.4664307,0.964359045,-610.7395576,-2464.989323,RufousLeggedOwl,15
3288,0,18.07200813,0,3.779473305,124.6675644,2.910560369,2.375423193,10.304483414,12.99037647,16.35757828,28.14891434,12.69933891,435.644989,0.659508228,-595.7395576,-2464.989323,RufousLeggedOwl,15
3289,0,11.48849392,0,5.162796021,121.4381638,1.613600016,0.593594909,15.667928696,6.303398132,19.64418411,19.15110016,6.411980152,159.4052734,0.119165286,-580.7395576,-2464.989323,RufousLeggedOwl,15
3290,1,9.174139023,0,5.225509644,124.2352905,1.431515574,0.177763104,16.169569016,5.984566212,14.98613548,15.88303661,9.960343361,140.0915375,0.149275437,-565.7395576,-2464.989323,RufousLeggedOwl,15
3291,1,7.780928612,0,4.839272022,128.5124359,1.744948268,0.136523485,19.829397202,4.021039963,19.49915695,19.9803772,6.58633852,208.2111511,0.572461247,-550.7395576,-2464.989323,RufousLeggedOwl,15
3292,1,3.195674658,0,5.027067661,134.4403076,0.866905451,0.391505361,17.388206482,5.105772972,21.21759033,30.06640816,12.99835014,150.9426727,0.521144748,-535.7395576,-2464.989323,RufousLeggedOwl,15
3293,0,13.17439747,0,4.634805202,140.4291534,0.371792316,1.167063236,17.677049637,3.618556976,30.89190674,38.54667664,7.394648552,210.2665405,0.171759576,-520.7395576,-2464.989323,RufousLeggedOwl,15
3294,0,19.54330826,0,4.65255785,144.0810547,0.437709123,0.352789342,17.316553116,5.866630554,30.55180168,37.19770432,7.488210201,203.8773041,0.45485571,-505.7395576,-2464.989323,RufousLeggedOwl,15
3295,0,12.7705164,0,4.983882904,149.8373566,1.082772017,1.369247794,15.081279755,3.536681652,32.04098892,38.94034958,7.046005249,134.940918,-0.241924331,-490.7395576,-2464.989323,RufousLeggedOwl,15
3296,1,6.463771343,0,5.163729668,152.3126678,1.36431241,1.236520171,16.686887741,6.660275936,23.43578148,31.94820976,10.58306408,93.21055603,0.065581411,-475.7395576,-2464.989323,RufousLeggedOwl,15
3297,0,2.875267982,0,5.219104767,158.9705353,0.475285143,0,16.214479446,16.39202499,20.47551537,29.04387093,15.99259758,80.16586304,0.4550488,-460.7395576,-2464.989323,RufousLeggedOwl,15
3298,0,9.457734108,0,5.234718323,170.0250549,0.122669309,0.248409107,8.275732994,6.659958363,32.53860855,36.3598175,14.67181873,61.03380203,-1.259655237,-445.7395576,-2464.989323,RufousLeggedOwl,15
3299,0,5.815878391,0,5.383420467,173.2228088,0.173035324,0.43422097,8.055439949,2.841950893,27.51577187,40.684021,14.92650318,29.88440323,-0.172896355,-430.7395576,-2464.989323,RufousLeggedOwl,15
3300,0,6.795637131,0,4.985830784,176.1108093,0,1.216052294,12.671151161,3.981181145,43.78302765,29.8667202,7.358347893,96.4311142,-0.155557543,-400.7395576,-2464.989323,RufousLeggedOwl,15
3301,1,9.476611137,0,4.946506023,175.2073059,0,0.857431114,7.535439491,12.83057976,27.89467621,18.4918766,3.36310482,80.20803833,0.323990464,-385.7395576,-2464.989323,RufousLeggedOwl,15
3302,0,70.45050049,0,4.307332516,209.7684174,0.399113506,3.238013506,7.937468529,15.0227766,7.207696438,24.55588341,14.18198776,161.9186401,0.501398563,-310.7395576,-2464.989323,RufousLeggedOwl,15
3303,0,128.500351,0,5.272573948,512.5811768,2.114629984,0.991749644,2.609503031,13.60589409,4.055783272,28.43255615,5.213131905,117.1052094,-0.053748216,-940.7395576,-2479.989323,RufousLeggedOwl,15
3304,0,128.500351,0,5.272573948,512.5811768,2.114629984,0.991749644,2.609503031,13.60589409,4.055783272,28.43255615,5.213131905,117.1052094,-0.053748216,-925.7395576,-2479.989323,RufousLeggedOwl,15
3305,0,119.81427,0,5.654467106,476.9624634,1.533518791,0,2.455169678,19.51154137,0.012882331,11.89639091,2.865551233,45.35409546,0.044912625,-910.7395576,-2479.989323,RufousLeggedOwl,15
3306,0,116.6031265,0,5.51657486,451.8096619,11.0373497,0,0.570822597,10.89373684,0.364747584,16.43576431,10.92536259,24.6066761,-0.130194843,-895.7395576,-2479.989323,RufousLeggedOwl,15
3307,0,102.9963379,0,4.936975002,406.65271,3.023653269,0.576831639,2.144004107,11.76003742,2.294906378,33.35352707,6.773115635,136.3637085,-0.925688207,-880.7395576,-2479.989323,RufousLeggedOwl,15
3308,0,102.9963379,0,4.936975002,406.65271,3.023653269,0.576831639,2.144004107,11.76003742,2.294906378,33.35352707,6.773115635,136.3637085,-0.925688207,-865.7395576,-2479.989323,RufousLeggedOwl,15
3309,0,99.17017365,0,4.523191929,393.8061829,2.734097481,0.950896204,5.188134670,12.0372076,5.251039028,45.57777023,5.122914791,206.4844971,0.711991847,-850.7395576,-2479.989323,RufousLeggedOwl,15
3310,0,95.93240356,0,3.757995844,384.1331787,4.740733624,0.525763094,0.961910546,6.501662254,1.108181,46.90644455,8.085312843,354.8884888,2.489276648,-835.7395576,-2479.989323,RufousLeggedOwl,15
3311,0,91.95358276,0,3.111654758,373.9198303,3.71062994,1.343866229,0.286216438,2.225351572,2.360297441,45.26652527,2.535654545,430.5859375,-1.285629272,-820.7395576,-2479.989323,RufousLeggedOwl,15
3312,0,84.16284943,0,2.866324663,356.5458069,1.540574431,0.516500592,1.778839707,6.86796093,1.236891866,44.51377869,1.613792896,510.2456665,2.699535608,-805.7395576,-2479.989323,RufousLeggedOwl,15
3313,0,78.45396423,0,3.694901943,331.8343201,1.211668611,2.447301626,2.504646063,9.733906746,3.234467983,29.14673424,5.15739727,358.2488098,-2.226046562,-790.7395576,-2479.989323,RufousLeggedOwl,15
3314,1,74.50707245,0,2.013928413,327.8269348,2.042698145,1.948182583,0.574017465,4.324804306,3.61447835,39.13262177,1.472335458,647.9431763,3.120857477,-775.7395576,-2479.989323,RufousLeggedOwl,15
3315,1,73.03653717,0,3.576611757,307.5279541,2.598578215,0.051609445,1.832583308,12.39879799,6.108759403,33.70349121,3.395680428,357.7221069,-2.09300971,-760.7395576,-2479.989323,RufousLeggedOwl,15
3316,0,73.15746307,0,1.520852685,306.4869995,0.989084303,0.795622468,1.803470135,4.410914421,1.608332753,41.95034409,1.176140666,729.8491211,2.818835735,-745.7395576,-2479.989323,RufousLeggedOwl,15
3317,0,76.19297028,0,1.642911553,289.1401978,0.887107193,3.486001492,1.303521156,5.150487423,2.891304731,36.90066528,0.289007097,688.7745361,-0.036819801,-730.7395576,-2479.989323,RufousLeggedOwl,15
3318,0,75.17741394,0,1.903471708,274.3702087,1.119249701,4.924582958,0.319394290,3.384119034,1.344427943,34.96439362,1.030362129,643.8200684,-2.007287264,-715.7395576,-2479.989323,RufousLeggedOwl,15
3319,1,65.95080566,0,1.179058194,263.1986694,1.689975023,2.752972841,0.770320058,2.987990379,0.579990983,38.86152649,1.184749365,795.0407104,6.042486191,-700.7395576,-2479.989323,RufousLeggedOwl,15
3320,0,57.76669312,0,3.596890688,208.864975,1.897951007,0.685950875,8.452258110,11.43587208,6.847034931,33.06902313,5.359992027,407.3311768,-2.321376324,-685.7395576,-2479.989323,RufousLeggedOwl,15
3321,1,49.94060516,0,2.656095266,218.1874237,3.505264044,0.816133916,4.408326149,10.7320509,4.951163769,40.1167717,4.802312374,605.4187012,-1.45695591,-670.7395576,-2479.989323,RufousLeggedOwl,15
3322,1,41.32711029,0,2.644733191,199.3655396,2.958212852,1.655766726,7.518930912,10.93956184,13.86120987,36.20042038,5.149338245,620.2924194,0.231032029,-655.7395576,-2479.989323,RufousLeggedOwl,15
3323,0,31.12647438,0,3.378580093,163.9267731,3.938372612,3.473673582,8.008830070,11.63878536,13.127491,30.60192871,11.10195541,491.2001343,-0.242193654,-640.7395576,-2479.989323,RufousLeggedOwl,15
3324,0,21.33490562,0,3.756861448,149.2355804,4.400172234,3.048532963,9.312400818,7.951706409,10.72954464,27.08914757,8.545746803,421.7415771,0.429598898,-625.7395576,-2479.989323,RufousLeggedOwl,15
3325,0,13.45853901,0,3.681667089,150.0927124,7.974971771,2.166587353,4.174164772,7.274751186,7.018369675,28.94064331,10.55242825,436.4742737,-0.059829693,-610.7395576,-2479.989323,RufousLeggedOwl,15
3326,1,10.03332424,0,3.891382933,145.4902649,3.459697008,2.90316081,9.867120743,9.154175758,10.98454666,23.69711876,11.4426918,390.3430786,-2.0512712,-595.7395576,-2479.989323,RufousLeggedOwl,15
