"site","dummy","distRoad","occ","temp","precp","crop","evBroad","herb","shrub","tpi","tri","X","Y","species","resolution"
565,0,142.434844970703,0,13.1169986724854,9.66622734069824,1.02394950389862,9.02388095855713,18.8846797943115,21.6207542419434,-0.504849553108215,161.417633056641,-1148.23955761392,-1942.48932304778,"StriatedCaracara",10
566,0,133.276641845703,0,12.9226884841919,9.42610740661621,2.37257122993469,9.31658267974854,28.1890983581543,17.2245788574219,-0.665209412574768,201.620178222656,-1138.23955761392,-1942.48932304778,"StriatedCaracara",10
567,0,124.339691162109,0,13.3985080718994,9.26871681213379,0.553034782409668,6.93166971206665,20.9893188476562,10.0249967575073,2.75887823104858,151.963119506836,-1128.23955761392,-1942.48932304778,"StriatedCaracara",10
568,1,114.920585632324,0,15.2771148681641,9.2396125793457,0.0217819400131702,2.69930124282837,9.24790191650391,13.9678440093994,-7.86149644851685,41.2759780883789,-1118.23955761392,-1942.48932304778,"StriatedCaracara",10
569,0,106.050071716309,0,14.4521198272705,9.30137157440186,1.7536096572876,12.1171855926514,18.3978271484375,24.0253810882568,-2.92562294006348,132.740020751953,-1108.23955761392,-1942.48932304778,"StriatedCaracara",10
570,0,97.0922241210938,0,14.6578121185303,9.89220714569092,0.195980936288834,7.40451145172119,20.5306301116943,16.1786556243896,-5.53140640258789,107.89852142334,-1098.23955761392,-1942.48932304778,"StriatedCaracara",10
571,0,88.2449188232422,0,13.6591901779175,10.5457906723022,0.928149402141571,5.53423643112183,24.6137065887451,13.3112421035767,5.39665269851685,147.974334716797,-1088.23955761392,-1942.48932304778,"StriatedCaracara",10
572,0,79.4865036010742,0,14.411226272583,10.3966913223267,0.000115692499093711,1.84702944755554,9.20648574829102,0.646508097648621,-7.18012285232544,95.8199691772461,-1078.23955761392,-1942.48932304778,"StriatedCaracara",10
573,0,70.8698883056641,0,12.183032989502,12.2110204696655,0,0.0849834531545639,2.06282377243042,0.0392085798084736,5.07425117492676,164.05729675293,-1068.23955761392,-1942.48932304778,"StriatedCaracara",10
574,0,62.5044326782227,0,9.34826469421387,13.7790994644165,0,0.0841943845152855,0.5885249376297,0,-3.33180284500122,107.956893920898,-1058.23955761392,-1942.48932304778,"StriatedCaracara",10
575,0,54.4568176269531,0,5.86011219024658,15.8715553283691,0.284330189228058,0,1.33824896812439,0,3.60687565803528,158.584518432617,-1048.23955761392,-1942.48932304778,"StriatedCaracara",10
576,0,46.9150009155273,0,8.84323024749756,13.5317478179932,8.39135837554932,0,3.54337620735168,0,-3.16305375099182,40.6282043457031,-1038.23955761392,-1942.48932304778,"StriatedCaracara",10
577,0,40.1389694213867,0,9.04592132568359,14.4924602508545,20.0253887176514,0.0644841566681862,6.36231708526611,0.406812280416489,2.78828310966492,121.484008789062,-1028.23955761392,-1942.48932304778,"StriatedCaracara",10
578,0,34.595832824707,0,13.400336265564,13.3182945251465,7.01609468460083,3.62469553947449,27.4075660705566,9.77594757080078,-12.0688886642456,141.462905883789,-1018.23955761392,-1942.48932304778,"StriatedCaracara",10
579,1,30.9691467285156,0,12.7157936096191,14.3426628112793,2.30033397674561,5.74461889266968,22.862850189209,9.55521774291992,0.00298100709915161,187.248977661133,-1008.23955761392,-1942.48932304778,"StriatedCaracara",10
580,1,29.3703842163086,0,13.6053104400635,15.2883043289185,1.15200221538544,7.94549131393433,23.163724899292,23.2215385437012,0.166631937026978,171.900695800781,-998.23955761392,-1942.48932304778,"StriatedCaracara",10
581,0,26.4023571014404,0,13.4059829711914,16.7209987640381,3.60808372497559,8.63533210754395,26.3324680328369,24.2152557373047,0.880361676216125,161.54345703125,-988.23955761392,-1942.48932304778,"StriatedCaracara",10
582,0,21.6690483093262,0,16.0207176208496,21.2573547363281,3.65119218826294,13.2646064758301,22.111722946167,12.6254034042358,-9.48025798797607,117.99681854248,-978.23955761392,-1942.48932304778,"StriatedCaracara",10
583,0,21.6690483093262,0,16.0207176208496,21.2573547363281,3.65119218826294,13.2646064758301,22.111722946167,12.6254034042358,-9.48025798797607,117.99681854248,-968.23955761392,-1942.48932304778,"StriatedCaracara",10
584,0,196.2158203125,0,13.3377246856689,11.6143989562988,2.96281504631042,5.5725736618042,14.5283041000366,17.0105228424072,0.358740031719208,81.8615798950195,-1218.23955761392,-1952.48932304778,"StriatedCaracara",10
585,0,196.2158203125,0,13.3377246856689,11.6143989562988,2.96281504631042,5.5725736618042,14.5283041000366,17.0105228424072,0.358740031719208,81.8615798950195,-1208.23955761392,-1952.48932304778,"StriatedCaracara",10
586,0,186.97331237793,0,12.7793273925781,11.3360462188721,5.33260822296143,2.66447877883911,25.4482402801514,25.4196929931641,-0.784972667694092,129.02751159668,-1198.23955761392,-1952.48932304778,"StriatedCaracara",10
587,0,177.38410949707,0,13.1770792007446,10.885064125061,2.92993259429932,4.6675124168396,17.5177173614502,16.8464660644531,-0.573262929916382,120.635307312012,-1188.23955761392,-1952.48932304778,"StriatedCaracara",10
588,0,168.325714111328,0,13.3430986404419,10.8525009155273,0.381152540445328,8.19853019714355,14.2988367080688,17.7893009185791,-1.16081261634827,83.5583343505859,-1178.23955761392,-1952.48932304778,"StriatedCaracara",10
589,0,149.383819580078,0,13.3602657318115,10.4439935684204,0.508851110935211,5.04337787628174,16.1515426635742,12.8025417327881,-3.1421959400177,97.3266296386719,-1168.23955761392,-1952.48932304778,"StriatedCaracara",10
590,0,149.383819580078,0,13.3602657318115,10.4439935684204,0.508851110935211,5.04337787628174,16.1515426635742,12.8025417327881,-3.1421959400177,97.3266296386719,-1158.23955761392,-1952.48932304778,"StriatedCaracara",10
591,0,140.274658203125,0,13.181022644043,10.1351451873779,0.842168688774109,7.09775447845459,29.1428470611572,17.7818260192871,1.3412880897522,165.487686157227,-1148.23955761392,-1952.48932304778,"StriatedCaracara",10
592,0,131.003570556641,0,12.6781568527222,9.86426448822021,1.57477509975433,6.90768194198608,30.5218925476074,16.861743927002,0.177871227264404,199.520782470703,-1138.23955761392,-1952.48932304778,"StriatedCaracara",10
593,0,112.385665893555,0,14.8309326171875,9.5432014465332,0.936018526554108,7.90939044952393,8.77457618713379,21.1922569274902,-2.02584934234619,63.8949203491211,-1128.23955761392,-1952.48932304778,"StriatedCaracara",10
594,0,112.385665893555,0,14.8309326171875,9.5432014465332,0.936018526554108,7.90939044952393,8.77457618713379,21.1922569274902,-2.02584934234619,63.8949203491211,-1118.23955761392,-1952.48932304778,"StriatedCaracara",10
595,0,103.282279968262,0,14.112455368042,9.4780445098877,0.982296347618103,8.73110008239746,18.2483139038086,26.3179550170898,3.98926115036011,120.087875366211,-1108.23955761392,-1952.48932304778,"StriatedCaracara",10
596,0,94.0959091186523,0,13.6035022735596,10.6246948242188,1.08710336685181,11.5629768371582,28.313756942749,21.3411521911621,0.377820551395416,145.958282470703,-1098.23955761392,-1952.48932304778,"StriatedCaracara",10
597,0,85.1544952392578,0,14.1751203536987,10.4693069458008,0.383587688207626,3.50766801834106,21.164722442627,1.73616456985474,-2.70354342460632,97.5321655273438,-1088.23955761392,-1952.48932304778,"StriatedCaracara",10
598,0,75.8742980957031,0,13.4784135818481,11.5040130615234,1.42211949825287,3.29043698310852,25.9176139831543,2.08926463127136,1.22280621528625,167.525894165039,-1078.23955761392,-1952.48932304778,"StriatedCaracara",10
599,0,66.8450775146484,0,13.7902956008911,11.6726865768433,0.371649116277695,2.51798963546753,17.3343124389648,0.766140580177307,-3.41502285003662,181.835906982422,-1068.23955761392,-1952.48932304778,"StriatedCaracara",10
600,0,57.9483528137207,0,9.86804008483887,14.2775650024414,0,0,1.36753296852112,0,2.24911236763,103.435173034668,-1058.23955761392,-1952.48932304778,"StriatedCaracara",10
601,0,49.2191925048828,0,6.23497772216797,15.9128389358521,0.625403881072998,0,3.74798059463501,0,4.94247627258301,134.867156982422,-1048.23955761392,-1952.48932304778,"StriatedCaracara",10
602,0,40.7803039550781,0,8.02047348022461,13.9114770889282,29.5482883453369,0,3.55832695960999,0,-1.44502866268158,31.5172252655029,-1038.23955761392,-1952.48932304778,"StriatedCaracara",10
603,0,32.8375587463379,0,9.02831077575684,14.1508817672729,32.9442520141602,0.0986241921782494,0.523226916790009,0,0.288952171802521,60.5377082824707,-1028.23955761392,-1952.48932304778,"StriatedCaracara",10
604,0,25.8647994995117,0,9.21027565002441,14.8367156982422,32.9322738647461,0.529707133769989,2.68130254745483,0.0100604640319943,5.04382228851318,130.071731567383,-1018.23955761392,-1952.48932304778,"StriatedCaracara",10
605,1,20.8720664978027,0,12.6194314956665,15.6623392105103,9.02087497711182,7.05499076843262,13.683648109436,9.38485240936279,-4.0273265838623,195.480773925781,-1008.23955761392,-1952.48932304778,"StriatedCaracara",10
606,1,19.3784294128418,0,11.9375085830688,14.2168312072754,0.612693786621094,3.17303276062012,16.069019317627,21.0711631774902,14.7018098831177,192.024063110352,-998.23955761392,-1952.48932304778,"StriatedCaracara",10
607,0,22.1907405853271,0,12.3583002090454,16.3458862304688,0.578521251678467,0.647015571594238,24.4731616973877,33.1023025512695,0.323783338069916,116.060516357422,-988.23955761392,-1952.48932304778,"StriatedCaracara",10
608,0,26.512825012207,0,13.5383453369141,18.4397010803223,3.7411367893219,2.86282396316528,36.2802543640137,19.6314220428467,1.49377131462097,124.907760620117,-978.23955761392,-1952.48932304778,"StriatedCaracara",10
609,0,193.96630859375,0,12.6643142700195,12.05544090271,8.03431224822998,18.6563720703125,12.96519947052,9.23765087127686,1.67973053455353,46.205135345459,-1218.23955761392,-1962.48932304778,"StriatedCaracara",10
610,0,193.96630859375,0,12.6643142700195,12.05544090271,8.03431224822998,18.6563720703125,12.96519947052,9.23765087127686,1.67973053455353,46.205135345459,-1208.23955761392,-1962.48932304778,"StriatedCaracara",10
611,0,185.644927978516,0,12.6997661590576,11.6808834075928,7.18155002593994,2.36704111099243,27.3001956939697,20.9362487792969,-3.70706605911255,125.349029541016,-1198.23955761392,-1962.48932304778,"StriatedCaracara",10
612,0,176.356292724609,0,13.0995388031006,11.5132637023926,3.6687183380127,5.55873203277588,23.4124164581299,21.5954895019531,1.75371789932251,114.991439819336,-1188.23955761392,-1962.48932304778,"StriatedCaracara",10
613,0,166.545562744141,0,13.4106979370117,11.4911918640137,0.261463522911072,3.49132609367371,15.8360681533813,22.334659576416,0.396338522434235,78.0036239624023,-1178.23955761392,-1962.48932304778,"StriatedCaracara",10
614,0,157.526733398438,0,12.8954248428345,11.0996704101562,1.08335590362549,6.20325040817261,27.7278518676758,20.4304523468018,7.35160827636719,148.974349975586,-1168.23955761392,-1962.48932304778,"StriatedCaracara",10
615,0,148.401870727539,0,12.6871881484985,10.837215423584,0.88806426525116,5.46009254455566,35.7971839904785,21.0293006896973,-2.51949787139893,155.250732421875,-1158.23955761392,-1962.48932304778,"StriatedCaracara",10
616,0,140.274658203125,0,13.181022644043,10.1351451873779,0.842168688774109,7.09775447845459,29.1428470611572,17.7818260192871,1.3412880897522,165.487686157227,-1148.23955761392,-1962.48932304778,"StriatedCaracara",10
617,0,129.503646850586,0,12.1784248352051,10.7475442886353,1.37039184570312,4.15585279464722,44.916690826416,11.2188329696655,7.83088970184326,202.085693359375,-1138.23955761392,-1962.48932304778,"StriatedCaracara",10
618,0,120.353637695312,0,12.7842483520508,10.0856943130493,2.33245158195496,6.59432220458984,34.2392234802246,8.9405632019043,3.00037145614624,185.236526489258,-1128.23955761392,-1962.48932304778,"StriatedCaracara",10
619,0,101.523010253906,0,13.5382843017578,9.63336753845215,1.43635416030884,10.9434566497803,24.1453590393066,24.1406478881836,0.939039945602417,150.410888671875,-1118.23955761392,-1962.48932304778,"StriatedCaracara",10
620,0,101.523010253906,0,13.5382843017578,9.63336753845215,1.43635416030884,10.9434566497803,24.1453590393066,24.1406478881836,0.939039945602417,150.410888671875,-1108.23955761392,-1962.48932304778,"StriatedCaracara",10
621,0,92.2185974121094,0,14.1654024124146,10.057767868042,1.68925523757935,6.31612157821655,22.5846080780029,22.041711807251,0.326701521873474,144.56315612793,-1098.23955761392,-1962.48932304778,"StriatedCaracara",10
622,0,73.5799407958984,0,13.0001163482666,11.4040212631226,0.701114773750305,0.658609688282013,4.92862606048584,0.47362494468689,0.760579347610474,47.5463104248047,-1088.23955761392,-1962.48932304778,"StriatedCaracara",10
623,0,73.5799407958984,0,13.0001163482666,11.4040212631226,0.701114773750305,0.658609688282013,4.92862606048584,0.47362494468689,0.760579347610474,47.5463104248047,-1078.23955761392,-1962.48932304778,"StriatedCaracara",10
624,0,64.3432312011719,0,11.8619546890259,12.7169885635376,0.00736498786136508,1.49682664871216,6.76094627380371,0.199677124619484,0.878146708011627,89.9213485717773,-1068.23955761392,-1962.48932304778,"StriatedCaracara",10
625,0,55.1005630493164,0,9.87876605987549,13.7723836898804,0,0,0,0,-0.652928292751312,19.3763275146484,-1058.23955761392,-1962.48932304778,"StriatedCaracara",10
626,0,45.9015312194824,0,8.38155746459961,14.9419651031494,0,0,0,0,-8.85188961029053,60.1784019470215,-1048.23955761392,-1962.48932304778,"StriatedCaracara",10
627,0,36.7819671630859,0,7.22052764892578,14.3780832290649,21.0153503417969,0,5.36243772506714,0,-0.219546303153038,60.2376937866211,-1038.23955761392,-1962.48932304778,"StriatedCaracara",10
628,0,27.8145027160645,0,9.21525382995605,13.9678716659546,32.287467956543,0,0,0,-0.566519558429718,15.2661390304565,-1028.23955761392,-1962.48932304778,"StriatedCaracara",10
629,0,19.2194023132324,0,9.59377479553223,14.5523738861084,34.1891098022461,0.727772951126099,5.14839124679565,0.59420645236969,-0.734066247940063,147.286163330078,-1018.23955761392,-1962.48932304778,"StriatedCaracara",10
630,1,11.8142728805542,0,13.0946493148804,16.9956092834473,5.96721839904785,10.6394777297974,20.2726783752441,12.8018360137939,-7.98057270050049,189.000930786133,-1008.23955761392,-1962.48932304778,"StriatedCaracara",10
631,1,9.15108871459961,0,14.7683582305908,19.1343727111816,4.61487817764282,10.2928905487061,25.2491149902344,24.8879776000977,-2.22228908538818,148.020874023438,-998.23955761392,-1962.48932304778,"StriatedCaracara",10
632,0,14.370322227478,0,12.800838470459,17.1553802490234,4.18194484710693,1.25383424758911,28.5687637329102,29.6339073181152,0.463850408792496,121.763229370117,-988.23955761392,-1962.48932304778,"StriatedCaracara",10
633,0,26.512825012207,0,13.5383453369141,18.4397010803223,3.7411367893219,2.86282396316528,36.2802543640137,19.6314220428467,1.49377131462097,124.907760620117,-978.23955761392,-1962.48932304778,"StriatedCaracara",10
634,0,193.534637451172,0,13.3970947265625,13.0142650604248,4.73200798034668,8.54848480224609,16.9852733612061,18.5954284667969,-1.31804430484772,58.9619674682617,-1218.23955761392,-1972.48932304778,"StriatedCaracara",10
635,0,193.534637451172,0,13.3970947265625,13.0142650604248,4.73200798034668,8.54848480224609,16.9852733612061,18.5954284667969,-1.31804430484772,58.9619674682617,-1208.23955761392,-1972.48932304778,"StriatedCaracara",10
636,0,184.946853637695,0,13.0853061676025,12.4893226623535,6.24581623077393,1.70488727092743,29.8053283691406,23.7602920532227,3.32425737380981,112.254737854004,-1198.23955761392,-1972.48932304778,"StriatedCaracara",10
637,0,184.946853637695,0,13.0853061676025,12.4893226623535,6.24581623077393,1.70488727092743,29.8053283691406,23.7602920532227,3.32425737380981,112.254737854004,-1188.23955761392,-1972.48932304778,"StriatedCaracara",10
638,0,165.908508300781,0,13.4092054367065,11.9191312789917,0,3.8679575920105,20.5785694122314,12.1789579391479,-0.998838543891907,35.4719505310059,-1178.23955761392,-1972.48932304778,"StriatedCaracara",10
639,0,156.095901489258,0,13.7088012695312,11.9142227172852,0.240772694349289,3.17242336273193,22.134859085083,11.2868175506592,-5.60496187210083,82.5916290283203,-1168.23955761392,-1972.48932304778,"StriatedCaracara",10
640,0,147.859313964844,0,12.6985130310059,11.4196071624756,0.877517580986023,6.93144845962524,35.5868186950684,20.1921882629395,0.91804039478302,154.972015380859,-1158.23955761392,-1972.48932304778,"StriatedCaracara",10
641,0,137.888870239258,0,12.7574462890625,11.184344291687,0.286780565977097,3.67154002189636,41.2312164306641,7.85010671615601,-4.4512791633606,187.190689086914,-1148.23955761392,-1972.48932304778,"StriatedCaracara",10
642,0,128.707427978516,0,12.5478048324585,10.9731435775757,1.95994603633881,4.38447713851929,39.746711730957,7.46911239624023,-4.28303146362305,217.181655883789,-1138.23955761392,-1972.48932304778,"StriatedCaracara",10
643,0,119.354179382324,0,12.4630661010742,10.5720462799072,3.31092405319214,2.99736356735229,35.8839302062988,10.1822776794434,4.84465217590332,199.078125,-1128.23955761392,-1972.48932304778,"StriatedCaracara",10
644,0,110.113349914551,0,13.5963191986084,10.4986906051636,0.998714864253998,3.63552689552307,21.1680221557617,10.8881149291992,-2.56290555000305,99.2444915771484,-1118.23955761392,-1972.48932304778,"StriatedCaracara",10
645,0,100.642471313477,0,13.2338066101074,9.90346813201904,2.47021245956421,9.69625949859619,24.1598167419434,20.3059501647949,11.9354934692383,162.426315307617,-1108.23955761392,-1972.48932304778,"StriatedCaracara",10
646,0,91.6711502075195,0,14.1213397979736,9.82124614715576,1.57612264156342,9.90047073364258,15.5507955551147,13.0740041732788,-0.127935171127319,129.229248046875,-1098.23955761392,-1972.48932304778,"StriatedCaracara",10
647,0,82.069938659668,0,14.4985885620117,10.9347133636475,0.724954307079315,3.27055788040161,16.7314567565918,12.1740751266479,-1.08740425109863,89.3619918823242,-1088.23955761392,-1972.48932304778,"StriatedCaracara",10
648,0,72.5362854003906,0,13.962438583374,11.3435535430908,0.0864086151123047,2.23871159553528,19.9017791748047,7.68967580795288,2.49197840690613,107.249435424805,-1078.23955761392,-1972.48932304778,"StriatedCaracara",10
649,0,63.2529220581055,0,11.6570472717285,12.7777118682861,0.316813200712204,0.279531121253967,1.77815866470337,0.237284675240517,2.15919733047485,113.021614074707,-1068.23955761392,-1972.48932304778,"StriatedCaracara",10
650,0,53.9136657714844,0,9.98621940612793,13.6292476654053,0.000305832858430222,0.00978128891438246,0.0136079853400588,0,-0.942331552505493,22.3696441650391,-1058.23955761392,-1972.48932304778,"StriatedCaracara",10
651,0,44.5784530639648,0,6.03708028793335,17.4824314117432,0,0,0,0,5.58528614044189,141.086151123047,-1048.23955761392,-1972.48932304778,"StriatedCaracara",10
652,0,35.2509574890137,0,4.05712413787842,17.9604187011719,6.71094417572021,0,4.60416650772095,0,11.0564079284668,164.241821289062,-1038.23955761392,-1972.48932304778,"StriatedCaracara",10
653,0,25.9350681304932,0,9.49143695831299,13.9948844909668,30.8448028564453,0,1.78703188896179,0,-0.0239352136850357,46.1122131347656,-1028.23955761392,-1972.48932304778,"StriatedCaracara",10
654,1,16.6427803039551,0,8.91792106628418,14.9269647598267,35.4797325134277,0.368971467018127,1.45842897891998,0.0779316127300262,4.43242454528809,120.971908569336,-1018.23955761392,-1972.48932304778,"StriatedCaracara",10
655,1,7.44988536834717,0,12.4329481124878,16.0043430328369,9.64135837554932,7.69169616699219,17.004711151123,12.6617212295532,1.30316209793091,184.104110717773,-1008.23955761392,-1972.48932304778,"StriatedCaracara",10
656,1,2.56751489639282,0,16.6377067565918,22.12424659729,7.24213790893555,10.0989933013916,25.2189254760742,19.5082035064697,-3.04149150848389,83.2964935302734,-998.23955761392,-1972.48932304778,"StriatedCaracara",10
657,0,8.64742851257324,0,14.9305124282837,19.7015571594238,3.15217113494873,2.05854439735413,27.1791076660156,29.6642398834229,3.82806777954102,140.574188232422,-988.23955761392,-1972.48932304778,"StriatedCaracara",10
658,0,8.64742851257324,0,14.9305124282837,19.7015571594238,3.15217113494873,2.05854439735413,27.1791076660156,29.6642398834229,3.82806777954102,140.574188232422,-978.23955761392,-1972.48932304778,"StriatedCaracara",10
659,0,193.686187744141,0,14.0249633789062,13.0246267318726,1.79194021224976,3.5489239692688,3.28155064582825,4.12384700775146,-0.0884161591529846,8.75258922576904,-1218.23955761392,-1982.48932304778,"StriatedCaracara",10
660,0,193.686187744141,0,14.0249633789062,13.0246267318726,1.79194021224976,3.5489239692688,3.28155064582825,4.12384700775146,-0.0884161591529846,8.75258922576904,-1208.23955761392,-1982.48932304778,"StriatedCaracara",10
661,0,185.794128417969,0,13.5546827316284,13.2188301086426,1.16027271747589,5.03299140930176,12.8799381256104,9.23126697540283,1.00290501117706,37.1760597229004,-1198.23955761392,-1982.48932304778,"StriatedCaracara",10
662,0,185.794128417969,0,13.5546827316284,13.2188301086426,1.16027271747589,5.03299140930176,12.8799381256104,9.23126697540283,1.00290501117706,37.1760597229004,-1188.23955761392,-1982.48932304778,"StriatedCaracara",10
663,0,166.618988037109,0,13.4583034515381,12.9568843841553,1.59442734718323,1.63716876506805,36.2620811462402,20.1794204711914,-2.4910523891449,65.5653381347656,-1178.23955761392,-1982.48932304778,"StriatedCaracara",10
664,0,156.216232299805,0,13.3714981079102,12.2645835876465,3.43059420585632,1.79475593566895,41.9863815307617,19.8827095031738,0.561466097831726,106.418960571289,-1168.23955761392,-1982.48932304778,"StriatedCaracara",10
665,0,156.216232299805,0,13.3714981079102,12.2645835876465,3.43059420585632,1.79475593566895,41.9863815307617,19.8827095031738,0.561466097831726,106.418960571289,-1158.23955761392,-1982.48932304778,"StriatedCaracara",10
666,0,138.028991699219,0,12.88609790802,11.6746797561646,0.85527503490448,4.11328125,36.7595138549805,11.72243309021,9.10598945617676,181.533493041992,-1148.23955761392,-1982.48932304778,"StriatedCaracara",10
667,0,128.787689208984,0,12.5244026184082,11.3348083496094,1.83164036273956,3.70215654373169,34.4699401855469,8.86130809783936,-4.52632427215576,211.065322875977,-1138.23955761392,-1982.48932304778,"StriatedCaracara",10
668,0,119.429946899414,0,13.1369380950928,10.7671585083008,1.58752310276031,5.95722055435181,25.346076965332,15.18226146698,0.233753621578217,180.231353759766,-1128.23955761392,-1982.48932304778,"StriatedCaracara",10
669,0,110.113349914551,0,13.5963191986084,10.4986906051636,0.998714864253998,3.63552689552307,21.1680221557617,10.8881149291992,-2.56290555000305,99.2444915771484,-1118.23955761392,-1982.48932304778,"StriatedCaracara",10
670,0,100.820869445801,0,13.3463544845581,10.3333539962769,1.6139909029007,6.37455368041992,21.1688480377197,21.7350959777832,2.07588863372803,142.925064086914,-1108.23955761392,-1982.48932304778,"StriatedCaracara",10
671,0,92.579833984375,0,13.0274648666382,10.1039628982544,1.28401851654053,8.05897045135498,20.4349498748779,12.467095375061,-3.87316417694092,136.315673828125,-1098.23955761392,-1982.48932304778,"StriatedCaracara",10
672,0,82.069938659668,0,14.4985885620117,10.9347133636475,0.724954307079315,3.27055788040161,16.7314567565918,12.1740751266479,-1.08740425109863,89.3619918823242,-1088.23955761392,-1982.48932304778,"StriatedCaracara",10
673,0,72.945686340332,0,14.3935508728027,11.4818563461304,0.966415405273438,3.29242277145386,27.1243553161621,9.25424575805664,-8.46793556213379,159.088363647461,-1078.23955761392,-1982.48932304778,"StriatedCaracara",10
674,0,63.7038269042969,0,14.2993392944336,11.7439632415771,1.83069741725922,4.70858764648438,25.5262775421143,7.38466453552246,-6.14777946472168,170.069366455078,-1068.23955761392,-1982.48932304778,"StriatedCaracara",10
675,0,54.4973335266113,0,9.84487438201904,13.8859910964966,0.00188728980720043,0.131211906671524,1.16565561294556,0.234306424856186,3.20609593391418,40.8720703125,-1058.23955761392,-1982.48932304778,"StriatedCaracara",10
676,0,45.3194961547852,0,6.47574281692505,17.6390705108643,0,0,0,0,3.80115365982056,109.121437072754,-1048.23955761392,-1982.48932304778,"StriatedCaracara",10
677,0,36.2199478149414,0,6.69279766082764,16.9036846160889,0.384350419044495,0,2.93764495849609,0,-1.96907520294189,133.311065673828,-1038.23955761392,-1982.48932304778,"StriatedCaracara",10
678,0,27.2700138092041,0,10.5254554748535,13.4466552734375,23.1064395904541,0,8.49766731262207,0,-2.00967025756836,30.2987117767334,-1028.23955761392,-1982.48932304778,"StriatedCaracara",10
679,1,18.6782760620117,0,11.6417903900146,13.8510885238647,22.8790187835693,0,6.7194037437439,3.60159492492676,-1.8191294670105,87.5669326782227,-1018.23955761392,-1982.48932304778,"StriatedCaracara",10
680,1,11.0753545761108,0,12.9281024932861,15.9678936004639,3.36462044715881,4.22319793701172,25.8793716430664,18.4479694366455,3.11851668357849,201.580841064453,-1008.23955761392,-1982.48932304778,"StriatedCaracara",10
681,1,5.15312623977661,0,17.3043937683105,21.216381072998,3.87698316574097,8.6956672668457,21.5356388092041,14.6315479278564,-0.744678378105164,56.6654930114746,-998.23955761392,-1982.48932304778,"StriatedCaracara",10
682,1,8.64742851257324,0,14.9305124282837,19.7015571594238,3.15217113494873,2.05854439735413,27.1791076660156,29.6642398834229,3.82806777954102,140.574188232422,-988.23955761392,-1982.48932304778,"StriatedCaracara",10
683,0,185.794128417969,0,13.5546827316284,13.2188301086426,1.16027271747589,5.03299140930176,12.8799381256104,9.23126697540283,1.00290501117706,37.1760597229004,-1198.23955761392,-1992.48932304778,"StriatedCaracara",10
684,0,176.023986816406,0,12.8990230560303,13.3193836212158,3.07182741165161,3.78870916366577,30.0681610107422,24.1963119506836,3.73796057701111,110.385032653809,-1188.23955761392,-1992.48932304778,"StriatedCaracara",10
685,0,166.618988037109,0,13.4583034515381,12.9568843841553,1.59442734718323,1.63716876506805,36.2620811462402,20.1794204711914,-2.4910523891449,65.5653381347656,-1178.23955761392,-1992.48932304778,"StriatedCaracara",10
686,0,157.349517822266,0,12.7304410934448,12.6430244445801,1.63219726085663,1.93059968948364,36.6541290283203,21.5192680358887,5.69627714157104,154.768478393555,-1168.23955761392,-1992.48932304778,"StriatedCaracara",10
687,0,148.135482788086,0,13.0088682174683,12.2764921188354,0.959380209445953,5.84405660629272,29.2455978393555,23.6418418884277,-5.01008605957031,147.537353515625,-1158.23955761392,-1992.48932304778,"StriatedCaracara",10
688,0,138.940048217773,0,13.2183856964111,12.0947647094727,1.3188750743866,5.02121543884277,30.6187000274658,23.9829521179199,4.94309377670288,158.962310791016,-1148.23955761392,-1992.48932304778,"StriatedCaracara",10
689,0,129.566528320312,0,13.4034376144409,11.5985317230225,2.33247923851013,5.65730762481689,26.043270111084,17.609016418457,-6.70691871643066,165.578948974609,-1138.23955761392,-1992.48932304778,"StriatedCaracara",10
690,0,120.422653198242,0,13.4583568572998,11.0824775695801,1.54272270202637,7.11832094192505,22.4997119903564,20.7761192321777,3.91637778282166,171.607666015625,-1128.23955761392,-1992.48932304778,"StriatedCaracara",10
691,0,120.422653198242,0,13.4583568572998,11.0824775695801,1.54272270202637,7.11832094192505,22.4997119903564,20.7761192321777,3.91637778282166,171.607666015625,-1118.23955761392,-1992.48932304778,"StriatedCaracara",10
692,0,101.931480407715,0,13.986403465271,10.4870223999023,1.04586732387543,3.07222676277161,22.7513866424561,16.7208442687988,0.170622408390045,136.430999755859,-1108.23955761392,-1992.48932304778,"StriatedCaracara",10
693,0,94.5616683959961,0,12.9137926101685,10.4390363693237,0.420090049505234,2.7756335735321,22.7308502197266,6.34275817871094,4.31923341751099,111.365325927734,-1098.23955761392,-1992.48932304778,"StriatedCaracara",10
694,0,83.5081253051758,0,14.5421447753906,10.9320383071899,0.464583843946457,2.53757691383362,14.771746635437,12.3759231567383,-2.89684867858887,84.1772308349609,-1088.23955761392,-1992.48932304778,"StriatedCaracara",10
695,0,74.6901626586914,0,13.1808910369873,12.6642408370972,1.22395646572113,4.66950845718384,23.5848712921143,8.03672027587891,4.6647572517395,173.799621582031,-1078.23955761392,-1992.48932304778,"StriatedCaracara",10
696,0,65.6828765869141,0,12.4988508224487,12.9642105102539,2.42011213302612,2.52979707717896,12.4001150131226,2.22044205665588,5.83148574829102,219.611236572266,-1068.23955761392,-1992.48932304778,"StriatedCaracara",10
697,0,56.7779121398926,0,9.49820804595947,14.0623607635498,0,0.161306694149971,1.13773655891418,0.00904701463878155,-3.34337735176086,86.5933685302734,-1058.23955761392,-1992.48932304778,"StriatedCaracara",10
